  0.66666666666666663       1.05867650280817899E-094  5.47297082302077283E-073  8.52241964156849889E-012
   1.3333333333333333       1.01562912040944005E-092  4.07178200608826675E-071  1.16798897743433257E-010
   2.0000000000000000       4.87059991964813996E-091  1.51436063378090953E-069  8.06444770170527325E-010
   2.6666666666666665       1.55716495180157837E-089  3.75532083735483284E-068  3.77709908331190312E-009
   3.3333333333333330       3.73451992201171518E-088  6.98780485454752940E-067  1.36156488666044686E-008
   4.0000000000000000       7.16806723104788941E-087  1.04109166924403150E-065  4.05664327247215744E-008
   4.6666666666666661       1.14724263544491103E-085  1.29410343230903181E-064  1.04563265457392355E-007
   5.3333333333333330       1.57513700315191641E-084  1.38089987017601600E-063  2.40595518167895977E-007
   6.0000000000000000       1.89423927785032442E-083  1.29171957176255388E-062  5.05410229581351012E-007
   6.6666666666666661       2.02736572856941011E-082  1.07638813726351100E-061  9.85497552756692798E-007
   7.3333333333333330       1.95565399309479120E-081  8.09279749552769057E-061  1.80626534658491780E-006
   8.0000000000000000       1.71777031562922946E-080  5.54700551638795064E-060  3.14227830369069198E-006
   8.6666666666666661       1.38560626266037467E-079  3.49611331355665673E-059  5.22841584074243673E-006
   9.3333333333333321       1.03377412868566757E-078  2.04096101515731474E-058  8.37178948174383247E-006
   10.000000000000000       7.17763514151993372E-078  1.11047413537215598E-057  1.29642532719524472E-005
   10.666666666666666       4.66238553864099979E-077  5.66172393506992001E-057  1.94953386908210882E-005
   11.333333333333332       2.84654813706749699E-076  2.71772798890432903E-056  2.85654475741213723E-005
   12.000000000000000       1.64016790218671261E-075  1.23336487877746129E-055  4.08991418415008344E-005
   12.666666666666666       8.95152483063877095E-075  5.31150459760734400E-055  5.73583766174825502E-005
   13.333333333333332       4.64257893368006317E-074  2.17785217477479560E-054  7.89555330047534982E-005
   14.000000000000000       2.29482673535499035E-073  8.52758271269136583E-054  1.06866117789838013E-004
   14.666666666666666       1.08398648365520331E-072  3.19734581799263218E-053  1.42441009289620248E-004
   15.333333333333332       4.90493070839337460E-072  1.15078141187935298E-052  1.87218141013624858E-004
   16.000000000000000       2.13078057555752771E-071  3.98489238905444815E-052  2.42933527516875478E-004
   16.666666666666664       8.90480717482874130E-071  1.33033395688852394E-051  3.11531549502653919E-004
   17.333333333333332       3.58677385504387377E-070  4.28995882561929140E-051  3.95174427702786905E-004
   18.000000000000000       1.39485623814365655E-069  1.33862289781502870E-050  4.96250827155730466E-004
   18.666666666666664       5.24563933476229603E-069  4.04840024435019481E-050  6.17383545095635290E-004
   19.333333333333332       1.91055467233832963E-068  1.18846124593198882E-049  7.61436246664867777E-004
   20.000000000000000       6.74865227172507593E-068  3.39135544719999666E-049  9.31519222999853836E-004
   20.666666666666664       2.31491931939801672E-067  9.41926477784517478E-049  1.13099415586892949E-003
   21.333333333333332       7.72048388260731704E-067  2.54945323255041354E-048  1.36347788193258456E-003
   22.000000000000000       2.50633351814262881E-066  6.73224635371359217E-048  1.63284515783758020E-003
   22.666666666666664       7.92838585943537624E-066  1.73628498955930073E-047  1.94323043474590312E-003
   23.333333333333332       2.44636223880921887E-065  4.37790651562927976E-047  2.29902865754646373E-003
   24.000000000000000       7.36987572378235655E-065  1.08020559605229174E-046  2.70489510991916331E-003
   24.666666666666664       2.16966744332436011E-064  2.61051711347969109E-046  3.16574433164116924E-003
   25.333333333333332       6.24724620313379596E-064  6.18429457368799798E-046  3.68674813907270442E-003
   26.000000000000000       1.76074147026018846E-063  1.43727515373156024E-045  4.27333278366687132E-003
   26.666666666666664       4.86121533052431153E-063  3.27943678531305452E-045  4.93117528665019348E-003
   27.333333333333332       1.31567974680574692E-062  7.35146530233533258E-045  5.66619899075467958E-003
   28.000000000000000       3.49308807873487563E-062  1.62014196094126364E-044  6.48456837208625375E-003
   28.666666666666664       9.10345204330854067E-062  3.51245364351595864E-044  7.39268315692691823E-003
   29.333333333333332       2.33028666116027560E-061  7.49559429257953717E-044  8.39717178952724408E-003
   30.000000000000000       5.86240517689199430E-061  1.57538140413347671E-043  9.50488429778956721E-003
   30.666666666666664       1.45027404813517456E-060  3.26274632491966036E-043  1.07228846042075904E-002
   31.333333333333332       3.52992357328629205E-060  6.66225098063802461E-043  1.20584423295505821E-002
   32.000000000000000       8.45754119023495546E-060  1.34186859404930630E-042  1.35190241365946168E-002
   32.666666666666664       1.99571796991137291E-059  2.66717384167129469E-042  1.51122846607420463E-002
   33.333333333333329       4.64016783339834836E-059  5.23403263309567951E-042  1.68460570736650300E-002
   34.000000000000000       1.06351125172026710E-058  1.01448990518372516E-041  1.87283433251888703E-002
   34.666666666666664       2.40386696664516184E-058  1.94293918866153824E-041  2.07673041075239866E-002
   35.333333333333329       5.36064315105551737E-058  3.67821300130630433E-041  2.29712485846876140E-002
   36.000000000000000       1.17986478777278979E-057  6.88555976698004078E-041  2.53486239285518403E-002
   36.666666666666664       2.56401265288436347E-057  1.27502235210634437E-040  2.79080047014359720E-002
   37.333333333333329       5.50348409271027332E-057  2.33623922405560817E-040  3.06580821235491324E-002
   38.000000000000000       1.16717406606052305E-056  4.23717403045845371E-040  3.36076532619025564E-002
   38.666666666666664       2.44657568858384396E-056  7.60899576463802814E-040  3.67656101755675507E-002
   39.333333333333329       5.07044257975764073E-056  1.35331031139817293E-039  4.01409290503707272E-002
   40.000000000000000       1.03927612684504577E-055  2.38455912322226421E-039  4.37426593543069619E-002
   40.666666666666664       2.10737810786638451E-055  4.16366782680317061E-039  4.75799130431258724E-002
