     1000            0.025962580511            0.233362719176
     2000            0.023269424973            0.052917775875
     3000            0.019401878963            0.047242429910
     4000            0.016886256607            0.042339086521
     5000            0.015354515382            0.032269477575
     6000            0.014140845082            0.018858495762
     7000            0.012986585762            0.020359141765
     8000            0.012240780170            0.007133922570
     9000            0.011428720115            0.012044592425
    10000            0.010919938257            0.006894674553
    11000            0.010340801805            0.009501834633
    12000            0.009950709369            0.006791042239
    13000            0.009491883169            0.013116931502
    14000            0.009247621290            0.000496246514
    15000            0.008891965182            0.010546622957
    16000            0.008532681276            0.018735744411
    17000            0.008324584208            0.012351534482
    18000            0.008132212727            0.003968810325
    19000            0.007900103413            0.004647447076
    20000            0.007661385987            0.009428661107
    21000            0.007470329666            0.012699522087
    22000            0.007283160786            0.011092084653
    23000            0.007144786865            0.005306924768
    24000            0.007021915153            0.004119326935
    25000            0.006884505152            0.003729514598
    26000            0.006730686072            0.007300472922
    27000            0.006598152827            0.009213393172
    28000            0.006483317183            0.007585079360
    29000            0.006364952362            0.005400731771
    30000            0.006272890990            0.003348563632
    31000            0.006192177394            0.001457960662
    32000            0.006075631188            0.001696442167
    33000            0.005974806900            0.003130402291
    34000            0.005890664738            0.001300534739
    35000            0.005808661718            0.000836138928
    36000            0.005742846334            0.003518144198
    37000            0.005633912817            0.002111255014
    38000            0.005558140449            0.000371036276
    39000            0.005492757934            0.000437021342
    40000            0.005449111353            0.002361445425
    41000            0.005351742540            0.002883935450
    42000            0.005279032065            0.003943509636
    43000            0.005219428409            0.002953805316
    44000            0.005159182472            0.002190744370
    45000            0.005099331166            0.002400675929
    46000            0.005050419817            0.000850770668
    47000            0.005017675119            0.003801266203
    48000            0.004972179569            0.003812876418
    49000            0.004911757595            0.003455640453
    50000            0.004867699881            0.004125192864
    51000            0.004836700604            0.007116338873
    52000            0.004788379317            0.006118604099
    53000            0.004735292827            0.004482964812
    54000            0.004688558717            0.002012074684
    55000            0.004640068228            0.000680283513
    56000            0.004588480002            0.001162871381
    57000            0.004536108879            0.004451806854
    58000            0.004504749497            0.003316269678
    59000            0.004459866962            0.005364180242
    60000            0.004429461618            0.002971562206
    61000            0.004401685486            0.001980807174
    62000            0.004370295580            0.001571330123
    63000            0.004342757062            0.000052640217
    64000            0.004300693992            0.001190767747
    65000            0.004269515266            0.000098578930
    66000            0.004235584163            0.001661781451
    67000            0.004203706889            0.001060483387
    68000            0.004176525355            0.000922502151
    69000            0.004145690813            0.001006237872
    70000            0.004110290307            0.001336620151
    71000            0.004080454158            0.001134942242
    72000            0.004049296198            0.001881929155
    73000            0.004008738071            0.005148082417
    74000            0.003983615549            0.005464416087
    75000            0.003971529894            0.002251854489
    76000            0.003956316055            0.001833714314
    77000            0.003933937722            0.001430848118
    78000            0.003905425642            0.000152649898
    79000            0.003881440127            0.000126020483
    80000            0.003859137203            0.000715072754
    81000            0.003830885655            0.001071991446
    82000            0.003812236225            0.000561207345
    83000            0.003792702294            0.000786062562
    84000            0.003772924410            0.002191306787
    85000            0.003748657876            0.002235291052
    86000            0.003732137529            0.004017913441
    87000            0.003713506911            0.004689229058
    88000            0.003689020520            0.004218220094
    89000            0.003668877582            0.003610368516
    90000            0.003646993762            0.002928925391
    91000            0.003628570626            0.003452545377
    92000            0.003613112929            0.004342713956
    93000            0.003586827961            0.002133243256
    94000            0.003563759906            0.000971882507
    95000            0.003543871274            0.000415102542
    96000            0.003524780120            0.000623993985
    97000            0.003502463220            0.000335905321
    98000            0.003482865350            0.000975322203
    99000            0.003472755378            0.000187338044
   100000            0.003453589587            0.000546824509
   101000            0.003441374689            0.000287902118
   102000            0.003428160960            0.000525002096
   103000            0.003412688771            0.000875074022
   104000            0.003399683369            0.002311286708
   105000            0.003379019855            0.001001099044
   106000            0.003365184801            0.001209023786
   107000            0.003354044309            0.002437181061
   108000            0.003338817688            0.002390664981
   109000            0.003323727770            0.002471087621
   110000            0.003316981211            0.004393207050
   111000            0.003299919588            0.003396966844
   112000            0.003287603388            0.004007686168
   113000            0.003273744313            0.004194385934
   114000            0.003258370943            0.004199027671
   115000            0.003241298442            0.003264637938
   116000            0.003231364631            0.003403398216
   117000            0.003219107983            0.004240365679
   118000            0.003203816691            0.003181243056
   119000            0.003189377287            0.003064836129
   120000            0.003177156932            0.003622688067
   121000            0.003159906716            0.001736855455
   122000            0.003144806453            0.001418847911
   123000            0.003127621937            0.000517955019
   124000            0.003114025904            0.000037181149
   125000            0.003099863164            0.000408726204
   126000            0.003086385038            0.000309584440
   127000            0.003075343383            0.000615321511
   128000            0.003059176425            0.001143992037
   129000            0.003046761311            0.001191685252
   130000            0.003036663592            0.000684380242
   131000            0.003023185664            0.000645677921
   132000            0.003011872865            0.000800990656
   133000            0.002997721573            0.001343497638
   134000            0.002987066240            0.001281345456
   135000            0.002976923375            0.001052554736
   136000            0.002963562122            0.000912703505
   137000            0.002952295716            0.000720781770
   138000            0.002940550467            0.000797607269
   139000            0.002932332482            0.000065342800
   140000            0.002921465812            0.000237370938
   141000            0.002911397151            0.000355994859
   142000            0.002899081206            0.000677746490
   143000            0.002890563225            0.000421739777
   144000            0.002879569488            0.000592014120
   145000            0.002868662232            0.001476708434
   146000            0.002857590434            0.002023705058
   147000            0.002846993201            0.002240363038
   148000            0.002834710942            0.003509398561
   149000            0.002822921157            0.004007246438
   150000            0.002811649257            0.004500223479
   151000            0.002802522624            0.004289251199
   152000            0.002791177895            0.004346426882
   153000            0.002785297129            0.003873304284
   154000            0.002780868461            0.002418008641
   155000            0.002769872081            0.003046556994
   156000            0.002761401168            0.002473613778
   157000            0.002752337170            0.002525700313
   158000            0.002743444150            0.002522725299
   159000            0.002736877578            0.001543162429
   160000            0.002728292870            0.001094105752
   161000            0.002720544890            0.000758345967
   162000            0.002710541342            0.001238310945
   163000            0.002704608399            0.001179673101
   164000            0.002694538180            0.001820821395
   165000            0.002685925630            0.002116923750
   166000            0.002675460253            0.002619105354
   167000            0.002668051922            0.002185630414
   168000            0.002658749089            0.003003801743
   169000            0.002649885803            0.003388029287
   170000            0.002639127154            0.004580915644
   171000            0.002631996845            0.004269743058
   172000            0.002626096499            0.003998188782
   173000            0.002617942520            0.004319180953
   174000            0.002609804433            0.004774140080
   175000            0.002603227842            0.004123822234
   176000            0.002595237376            0.003993176254
   177000            0.002587602460            0.003865118253
   178000            0.002580216985            0.003680460566
   179000            0.002571083014            0.004673692493
   180000            0.002562709604            0.005204357289
   181000            0.002557146237            0.004961568010
   182000            0.002554270478            0.003291641982
   183000            0.002547700613            0.003134198272
   184000            0.002540671700            0.003456288545
   185000            0.002533036604            0.003792859688
   186000            0.002526452937            0.004055625756
   187000            0.002522196699            0.002860550264
   188000            0.002514519519            0.003237020787
   189000            0.002506284162            0.003836171002
   190000            0.002499106394            0.003394991700
   191000            0.002492079634            0.003709512894
   192000            0.002483643361            0.004966457771
   193000            0.002477029200            0.004820592539
   194000            0.002470668890            0.004810525193
   195000            0.002462990555            0.005092024700
   196000            0.002457127524            0.004850352630
   197000            0.002451136526            0.005002696563
   198000            0.002445735120            0.004964734282
   199000            0.002440027850            0.005014460925
   200000            0.002434790188            0.004790066180
