      #N                  I1                      Error                      I2                      Error                      I3                      Error                      I4                      Error                      I5                      Error
    36000          1.575505877083            0.002329071377            6.291324731551            0.035146141048            0.435372316301            0.001827206632            1.415311716600            0.004580127807            6.213553550989            0.011355634248
    37000          1.575441899038            0.002296343746            6.293612149746            0.034668624371            0.434824732142            0.001801738898            1.416684306535            0.004516289665            6.214145910341            0.011196501816
    38000          1.575687907363            0.002267533938            6.277658541401            0.034183861037            0.435090740904            0.001778733917            1.416017521452            0.004458624729            6.213196640911            0.011043576320
    39000          1.575252541987            0.002238058109            6.287623191781            0.033741990886            0.434687950351            0.001755636290            1.417027167639            0.004400727565            6.210171422921            0.010902304835
    40000          1.575372864997            0.002207877292            6.295112379592            0.033317176325            0.434520989609            0.001733193577            1.417445676156            0.004344472026            6.213304775021            0.010757220848
    41000          1.574788569254            0.002182245378            6.298055216647            0.032913828578            0.434343067196            0.001712194540            1.417891661508            0.004291835246            6.213041743929            0.010623490009
    42000          1.574291215064            0.002157578200            6.300598036892            0.032532894312            0.434299288165            0.001691389414            1.418001399265            0.004239684528            6.212654117700            0.010495699683
    43000          1.573834495599            0.002132570272            6.306038795595            0.032159832158            0.434599267701            0.001672421867            1.417249462077            0.004192139939            6.213565766599            0.010372681941
    44000          1.574330849877            0.002106762636            6.309431579018            0.031800556827            0.434933317189            0.001653614579            1.416412124187            0.004144997058            6.212677448255            0.010259994141
    45000          1.574237694101            0.002084673089            6.314965819661            0.031473589052            0.435032216443            0.001635706237            1.416164220518            0.004100107503            6.212936637522            0.010146030140
    46000          1.573956914737            0.002062592888            6.309748365810            0.031122867666            0.434951512127            0.001618397958            1.416366516240            0.004056722081            6.213347317576            0.010038275913
    47000          1.573527356038            0.002042461789            6.306371139689            0.030791532363            0.434791451182            0.001600753063            1.416767729532            0.004012492889            6.215637583644            0.009928111178
    48000          1.573745841660            0.002019493646            6.313904062515            0.030484976907            0.434703018301            0.001584386666            1.416989397890            0.003971468414            6.217748820421            0.009824629602
    49000          1.573213287489            0.002000577214            6.315708804116            0.030184546522            0.434360288777            0.001568416801            1.417848493406            0.003931437899            6.218485154834            0.009722597349
    50000          1.573143648686            0.001981212870            6.311002319934            0.029880539943            0.434186287943            0.001552347543            1.418284648816            0.003891158242            6.218220147809            0.009621668385
    51000          1.573209886353            0.001961548570            6.310683229845            0.029592433896            0.434135793262            0.001537286898            1.418411220211            0.003853406804            6.219204036773            0.009524491267
    52000          1.573417743164            0.001941842709            6.306523612254            0.029291168432            0.433642707292            0.001521693123            1.419647203445            0.003814319007            6.219620048402            0.009435389986
    53000          1.573595891669            0.001923237441            6.306251792083            0.029015004437            0.433425321381            0.001507069834            1.420192109116            0.003777663859            6.220327332022            0.009345028757
    54000          1.572915929919            0.001907192350            6.303683407104            0.028737810256            0.433478708375            0.001493396515            1.420058287769            0.003743389931            6.221167024990            0.009257308565
    55000          1.572786898628            0.001890647877            6.298308995002            0.028465052318            0.433678656622            0.001479780977            1.419557091839            0.003709260837            6.221087736477            0.009175440098
    56000          1.572717132106            0.001874515240            6.298797305354            0.028217705623            0.433663448331            0.001466919906            1.419595213371            0.003677022914            6.220563461252            0.009097061263
    57000          1.573061074671            0.001857830991            6.292720727266            0.027959524495            0.433744040001            0.001453830434            1.419393200012            0.003644212473            6.220412404237            0.009012819638
    58000          1.572839437530            0.001842014709            6.297143744746            0.027725169892            0.434071684772            0.001440867642            1.418571916366            0.003611719572            6.221949263142            0.008930975482
    59000          1.573067004583            0.001824736070            6.304058883444            0.027501834926            0.433777847522            0.001428230762            1.419308457125            0.003580043611            6.222054391358            0.008853796755
    60000          1.573036468380            0.001809371267            6.300857942979            0.027268950581            0.433873635647            0.001416407473            1.419068351900            0.003550407020            6.222038616104            0.008779085820
    61000          1.573026864404            0.001794306396            6.300068926736            0.027041185594            0.434059340136            0.001405100647            1.418602859778            0.003522065009            6.222614888438            0.008707167051
    62000          1.572825447428            0.001780368332            6.300217903154            0.026820576136            0.433943415483            0.001394218523            1.418893439790            0.003494787570            6.223178800713            0.008633592294
    63000          1.572908211425            0.001766069001            6.297836714918            0.026603682315            0.434048264796            0.001382924531            1.418630621538            0.003466477730            6.223108132917            0.008567724305
    64000          1.573152631524            0.001750992311            6.300112052738            0.026391389887            0.434005122807            0.001372105102            1.418738762468            0.003439357444            6.223016577292            0.008501400600
